order_purchase_date,warehouse_id,warehouse_name,carrier_id,carrier_name,sla_tier,shipment_count,sla_breach_count,on_time_count,sla_attainment_pct,avg_delay_days,real_late_delivery_count
2018-06-24,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,7,4,3,42.86,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,bulky,2,0,2,100.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,2,2,0,0.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,3,3,0,0.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bulky,3,1,2,66.67,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,2,2,0,0.0,0.0,0
2018-06-25,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,2,1,1,50.0,0.0,0
2018-06-25,WH_NORTH,North FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,3,3,0,0.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_A,Carrier A,fast,5,5,0,0.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_A,Carrier A,standard,4,4,0,0.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,2,0,2,100.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_B,Carrier B,standard,7,5,2,28.57,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,3,3,0,0.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_C,Carrier C,fast,3,2,1,33.33,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_C,Carrier C,standard,3,3,0,0.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_D,Carrier D,fast,2,2,0,0.0,0.0,0
2018-06-25,WH_SOUTH,South FC,CAR_D,Carrier D,standard,1,1,0,0.0,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,12,3,9,75.0,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,27,18,9,33.33,0.22,1
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,18,7,11,61.11,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,20,6,14,70.0,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,25,20,5,20.0,0.2,1
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,17,6,11,64.71,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,9,3,6,66.67,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,17,11,6,35.29,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,14,8,6,42.86,4.14,1
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,5,0,5,100.0,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,11,8,3,27.27,0.0,0
2018-06-25,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,9,3,6,66.67,0.0,0
2018-06-26,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,bulky,1,0,1,100.0,0.0,0
2018-06-26,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-06-26,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,2,2,0,0.0,0.0,0
2018-06-26,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,4,4,0,0.0,0.0,0
2018-06-26,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bulky,3,1,2,66.67,0.0,0
2018-06-26,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,4,4,0,0.0,0.0,0
2018-06-26,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,1,1,0,0.0,0.0,0
2018-06-26,WH_NORTH,North FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-06-26,WH_NORTH,North FC,CAR_B,Carrier B,standard,1,1,0,0.0,0.0,0
2018-06-26,WH_NORTH,North FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-06-26,WH_NORTH,North FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
2018-06-26,WH_NORTH,North FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,3,2,1,33.33,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_A,Carrier A,standard,3,3,0,0.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,2,0,2,100.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_B,Carrier B,fast,6,6,0,0.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_B,Carrier B,standard,6,5,1,16.67,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,1,1,0,0.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_C,Carrier C,fast,5,4,1,20.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_C,Carrier C,standard,4,4,0,0.0,0.0,0
2018-06-26,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,0,1,100.0,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,19,7,12,63.16,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,17,12,5,29.41,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,23,16,7,30.43,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,20,5,15,75.0,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,25,16,9,36.0,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,17,11,6,35.29,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,14,4,10,71.43,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,19,17,2,10.53,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,10,6,4,40.0,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,6,3,3,50.0,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,7,5,2,28.57,0.0,0
2018-06-26,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,6,5,1,16.67,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,2,2,0,0.0,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,3,3,0,0.0,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,5,4,1,20.0,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,bulky,2,1,1,50.0,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-06-27,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,3,3,0,0.0,0.0,0
2018-06-27,WH_NORTH,North FC,CAR_A,Carrier A,fast,2,2,0,0.0,0.0,0
2018-06-27,WH_NORTH,North FC,CAR_B,Carrier B,bulky,1,1,0,0.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,4,1,3,75.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_A,Carrier A,fast,5,5,0,0.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_A,Carrier A,standard,3,3,0,0.0,11.0,1
2018-06-27,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,2,2,0,0.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_B,Carrier B,standard,4,3,1,25.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,4,1,3,75.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_C,Carrier C,standard,2,2,0,0.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,2,0,2,100.0,0.0,0
2018-06-27,WH_SOUTH,South FC,CAR_D,Carrier D,fast,2,2,0,0.0,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,18,7,11,61.11,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,12,11,1,8.33,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,21,13,8,38.1,1.38,1
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,14,3,11,78.57,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,18,15,3,16.67,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,25,17,8,32.0,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,9,2,7,77.78,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,8,6,2,25.0,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,12,7,5,41.67,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,3,0,3,100.0,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,13,11,2,15.38,0.0,0
2018-06-27,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,7,7,0,0.0,0.0,0
2018-06-28,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,2,2,0,0.0,0.0,0
2018-06-28,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-06-28,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,3,2,1,33.33,0.0,0
2018-06-28,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-06-28,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,4,4,0,0.0,0.0,0
2018-06-28,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-06-28,WH_NORTH,North FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-06-28,WH_NORTH,North FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,5,4,1,20.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_A,Carrier A,fast,4,4,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_A,Carrier A,standard,2,2,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,4,4,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_B,Carrier B,fast,5,5,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_B,Carrier B,standard,3,3,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,2,1,1,50.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_C,Carrier C,fast,3,3,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_C,Carrier C,standard,2,2,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,2,0,2,100.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_D,Carrier D,fast,5,5,0,0.0,0.0,0
2018-06-28,WH_SOUTH,South FC,CAR_D,Carrier D,standard,5,4,1,20.0,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,18,7,11,61.11,0.33,1
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,26,24,2,7.69,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,23,18,5,21.74,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,15,5,10,66.67,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,22,19,3,13.64,0.27,2
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,21,13,8,38.1,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,13,4,9,69.23,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,11,10,1,9.09,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,17,11,6,35.29,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,3,1,2,66.67,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,10,9,1,10.0,0.0,0
2018-06-28,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,3,2,1,33.33,0.0,0
2018-06-29,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-06-29,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-06-29,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,1,1,0,0.0,0.0,0
2018-06-29,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-06-29,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-06-29,WH_NORTH,North FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-06-29,WH_NORTH,North FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,3,1,2,66.67,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_A,Carrier A,standard,8,8,0,0.0,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,2,2,0,0.0,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_B,Carrier B,fast,4,4,0,0.0,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_B,Carrier B,standard,3,2,1,33.33,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,1,0,1,100.0,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_C,Carrier C,fast,3,3,0,0.0,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
2018-06-29,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,6,2,4,66.67,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,25,24,1,4.0,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,18,12,6,33.33,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,11,4,7,63.64,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,16,16,0,0.0,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,13,10,3,23.08,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,7,5,2,28.57,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,5,5,0,0.0,0.6,1
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,11,10,1,9.09,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,7,5,2,28.57,0.14,1
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,10,10,0,0.0,0.0,0
2018-06-29,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,6,4,2,33.33,0.0,0
2018-06-30,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-06-30,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-06-30,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
2018-06-30,WH_NORTH,North FC,CAR_B,Carrier B,standard,1,1,0,0.0,0.0,0
2018-06-30,WH_NORTH,North FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,1,0,1,100.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_A,Carrier A,fast,2,2,0,0.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_A,Carrier A,standard,3,2,1,33.33,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,3,3,0,0.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_B,Carrier B,standard,2,1,1,50.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,2,1,1,50.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-06-30,WH_SOUTH,South FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,12,11,1,8.33,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,8,7,1,12.5,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,23,12,11,47.83,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,7,4,3,42.86,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,5,4,1,20.0,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,14,10,4,28.57,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,5,3,2,40.0,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,8,8,0,0.0,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,9,4,5,55.56,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,4,4,0,0.0,0.0,0
2018-06-30,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,3,3,0,0.0,0.0,0
2018-07-01,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-07-01,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,1,1,0,0.0,0.0,0
2018-07-01,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-07-01,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,3,3,0,0.0,0.0,0
2018-07-01,WH_NORTH,North FC,CAR_A,Carrier A,bulky,1,1,0,0.0,0.0,0
2018-07-01,WH_NORTH,North FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-07-01,WH_NORTH,North FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,2,2,0,0.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_A,Carrier A,standard,6,1,5,83.33,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,1,1,0,0.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_B,Carrier B,standard,4,3,1,25.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_C,Carrier C,bulky,2,1,1,50.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,0,1,100.0,0.0,0
2018-07-01,WH_SOUTH,South FC,CAR_D,Carrier D,fast,1,1,0,0.0,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,8,5,3,37.5,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,16,12,4,25.0,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,19,9,10,52.63,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,16,10,6,37.5,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,13,7,6,46.15,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,16,8,8,50.0,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,7,3,4,57.14,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,9,7,2,22.22,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,6,4,2,33.33,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,6,2,4,66.67,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,4,4,0,0.0,0.0,0
2018-07-01,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,5,1,4,80.0,0.0,0
2018-07-02,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,bulky,1,1,0,0.0,0.0,0
2018-07-02,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,3,3,0,0.0,0.0,0
2018-07-02,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,3,3,0,0.0,0.0,0
2018-07-02,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,bulky,2,1,1,50.0,0.0,0
2018-07-02,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,fast,2,2,0,0.0,0.0,0
2018-07-02,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,standard,1,1,0,0.0,2.0,1
2018-07-02,WH_SOUTH,South FC,CAR_A,Carrier A,bulky,1,1,0,0.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_A,Carrier A,standard,3,2,1,33.33,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_B,Carrier B,bulky,5,3,2,40.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_B,Carrier B,fast,1,1,0,0.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_B,Carrier B,standard,8,6,2,25.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_C,Carrier C,fast,1,1,0,0.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_C,Carrier C,standard,2,2,0,0.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_D,Carrier D,bulky,1,1,0,0.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_D,Carrier D,fast,3,3,0,0.0,0.0,0
2018-07-02,WH_SOUTH,South FC,CAR_D,Carrier D,standard,2,2,0,0.0,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bulky,16,7,9,56.25,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fast,20,15,5,25.0,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,standard,18,10,8,44.44,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bulky,18,7,11,61.11,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fast,15,9,6,40.0,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,standard,17,10,7,41.18,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bulky,4,0,4,100.0,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,fast,10,7,3,30.0,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,standard,15,11,4,26.67,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,bulky,2,0,2,100.0,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,fast,12,10,2,16.67,0.0,0
2018-07-02,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,standard,6,3,3,50.0,0.0,0
2018-07-03,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,fast,1,1,0,0.0,0.0,0
2018-07-03,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,standard,1,1,0,0.0,0.0,0
2018-07-03,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,bulky,2,1,1,50.0,0.0,0
2018-07-03,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,standard,2,1,1,50.0,0.0,0
2018-07-03,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fast,2,2,0,0.0,0.0,0
2018-07-03,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,standard,1,1,0,0.0,0.0,0
