order_id,category_name,sla_tier,sla_target_days
e41e5861711a10524b80a63d022ae776,informatica_acessorios,fast,3
9a0b40ce54455397568178b50178b29e,moveis_escritorio,bulky,8
e18cae15f26662973fbe293e695ffcef,cama_mesa_banho,bulky,8
6232b520aa859c47ba46e5213737f418,fashion_underwear_e_moda_praia,fast,3
d889189b765c3c0257ebfbb1ddc34770,cama_mesa_banho,bulky,8
5bf626cfef41ba2207e9c4ac9b380a64,utilidades_domesticas,standard,5
4f164373da991b6595b609372262a23f,informatica_acessorios,fast,3
9fb02202e7778ace9ab4c5bd3d1fc95d,bebes,standard,5
603691890e2bc99b1ae66b9e7ecbe3d4,construcao_ferramentas_iluminacao,bulky,8
725bc6e0462790b11f170e3729723857,alimentos_bebidas,standard,5
b36d2e6b1781d380e140608a4e831277,relogios_presentes,fast,3
49e46b4388f4b9ea96901467bd26eb6d,moveis_decoracao,bulky,8
639a1c4782f8e67202d43d0e4b72e721,perfumaria,fast,3
1e7d79d08a87fbdc49009885f8990ccc,consoles_games,standard,5
d7f0f03f8aff02c307964f1ecb044a5f,brinquedos,standard,5
734fd23f82c457088580cf5a8c9da909,beleza_saude,fast,3
d73c0976dbad3c54466df6b139b1ef3d,beleza_saude,fast,3
1ed30df5fa6886743c4509f8bd1a3241,utilidades_domesticas,standard,5
0667371275636232a05d55f2a8eada60,alimentos,standard,5
7fc1ceacc9c0bddef529dcb6bf398d30,eletronicos,fast,3
0aeb3ec8a78414261730773ddc9d2f7a,ferramentas_jardim,bulky,8
5d2726f66ddaedbbef6d80ef66af0611,esporte_lazer,standard,5
0785459f4688c430590e9ef6eff2fecb,telefonia,fast,3
920a1599f73c0a2ddadfb7caedcbda60,beleza_saude,fast,3
470a0f13c7dcaed98920bf6dd918e09f,cama_mesa_banho,bulky,8
5f584984f781a737f7a40522e1e8db52,automotivo,standard,5
8e0fcebda1a183b81c2349510bd90cb0,beleza_saude,fast,3
6898d4e2dad0e7d07e74cbbff0a796e3,automotivo,standard,5
797c6ff206949b463f4b498b5888e2ef,cama_mesa_banho,bulky,8
50a178ade9e159084ae7b05d937a9922,esporte_lazer,standard,5
6f9f510503836c2006694d0d0f8b142a,cama_mesa_banho,bulky,8
cc70bdcbdc96a3800ea3cecdc98b1a72,cama_mesa_banho,bulky,8
afb45414100054ba4a61c3fd695ec72b,moveis_decoracao,bulky,8
1c11b1c44ff1f6059f4fdf48bacf3e82,eletronicos,fast,3
5f61c5e12b763af10b4535483dde8beb,cool_stuff,standard,5
d8eaec04332d52c4a8376881e5af91c8,informatica_acessorios,fast,3
3d81523ba23d554cebc2ce14e9db898f,esporte_lazer,standard,5
aa416218af39ef77e7ed168633b9ef53,cama_mesa_banho,bulky,8
6521b1807385a964cc81a47662bd6ca2,moveis_decoracao,bulky,8
6e6ba99ba306b937fc7730f3e06cc1a6,utilidades_domesticas,standard,5
d7e6b2a827de13f3b539c79bb5b89577,papelaria,fast,3
725caf02795e0b544f8632bc82a3390b,beleza_saude,fast,3
0514e4dbba025db4265c73bfb7371261,utilidades_domesticas,standard,5
3d7d9c3454ecc0d556808546b6052355,brinquedos,standard,5
826c215c77d0299238e4a2d52a8f5a99,utilidades_domesticas,standard,5
e3c2bd85842c8c1e31ed960eea5fa85c,bebes,standard,5
fa80f0d51be5bc219ebc8193038c17b2,cool_stuff,standard,5
ca5194dbc94536f842d03241b5a223bb,instrumentos_musicais,standard,5
3c1c45c6ad5ec5fdfbb0aa0e29a4ea23,perfumaria,fast,3
c6bd73c66f32639f81a7e47304535c96,brinquedos,standard,5
bfdd803339c3236164d4fda73c95f5c2,casa_conforto,standard,5
388d683431db37774946413cbb22210b,unknown,standard,5
3d61e9970cfb1669c490645d74bf7405,relogios_presentes,fast,3
88543da9ad238e70098166896bf9ea06,esporte_lazer,standard,5
69b0be01136104a7de9c37d9f0a69c32,automotivo,standard,5
56a180bcb89d62e8620d006de4c4bc4d,alimentos,standard,5
224b8a1097696621e5ab952014690223,consoles_games,standard,5
da7025e8d32030ef1d9e4a200eb7dcec,esporte_lazer,standard,5
ab344aaf7040ad7bcee8c7ae7db9e87e,cama_mesa_banho,bulky,8
8e029d51bb988ddd1e92385dce8de59a,esporte_lazer,standard,5
2130488399245a8d0444111813b29d86,automotivo,standard,5
7485a2fd25ea2d65d745b44dce5872c7,papelaria,fast,3
4c93b283893b057fe314b13138f01119,moveis_decoracao,bulky,8
8528dca53d56bc80b2762f5506b12296,automotivo,standard,5
25c22896dca583d857448141d99ef3ff,informatica_acessorios,fast,3
6852a9d0c08f5a070ce88d62b4a59321,construcao_ferramentas_construcao,bulky,8
0f9c4649f5424745dd8ecf5147c6e00c,informatica_acessorios,fast,3
b0fac27c81315d7201a0ca455f58304d,esporte_lazer,standard,5
f4cb34ec54f101a3e81f542b1a81eb00,beleza_saude,fast,3
80d9047477928cfb4cf319c2d04004e6,moveis_decoracao,bulky,8
fb025feb5409d5d084e05d995c0e0e7c,fashion_bolsas_e_acessorios,fast,3
b1303b12e93f925254918495e630d0a2,brinquedos,standard,5
4ece3211dc7b96c8b646fa8a727039e2,utilidades_domesticas,standard,5
ce9e623dd0def1f905a5c5ba0c99f65a,beleza_saude,fast,3
0c505e1ce394e4cd4ccaedf5fcdbc9b0,beleza_saude,fast,3
ef246b56510668886f05b8f818e7bfc9,beleza_saude,fast,3
bafef85881303806cc2d726bda04dfd7,pet_shop,standard,5
f90185ee34b0b34c876b408aa6a5686b,papelaria,fast,3
287ca65e8ec4a4f782833a94bf514341,perfumaria,fast,3
2d5c2551306ebb8492eb8c36d062f314,beleza_saude,fast,3
edfdcf6318cb5f0d1adb6da5c0998e6e,moveis_decoracao,bulky,8
494dfa139a38449b378d01cca4c0a6a0,construcao_ferramentas_construcao,bulky,8
a648c61eff7741ba3ba3205ce0cc7630,cama_mesa_banho,bulky,8
428379472fdd9b3d36d545677e852e77,cool_stuff,standard,5
b2c320c0cf7961caecc4a7612d3f8ece,market_place,standard,5
10a59a093f3cdb6180f929e3e5637728,beleza_saude,fast,3
c46141b3d5535e4ecaca9ddaf90ba7a7,beleza_saude,fast,3
0441f678672cdd5323a2cdf79004ed48,cama_mesa_banho,bulky,8
43ba017334e710b763eefbbd09f9ebe8,moveis_decoracao,bulky,8
ca4ced509eae117b7d3823b4ce2467dd,moveis_decoracao,bulky,8
328d5a04b6412a52e3fb8f5da4997e38,eletronicos,fast,3
036e37b0e268e6087e88d3d7a676c13d,cama_mesa_banho,bulky,8
a7a9b0f583c7121452bf658dafcbbc8f,relogios_presentes,fast,3
6f6785dde266434130a2aa8af06a52b7,casa_conforto,standard,5
6ed25bb3aed24b6735642b12d0dd2e24,utilidades_domesticas,standard,5
4c43459211e81f383114dbcc328b7ac4,informatica_acessorios,fast,3
8be1dd0fb923fea4a685f47cbad9e81a,beleza_saude,fast,3
1f2557bd1cb30da1362cee8def58e576,cama_mesa_banho,bulky,8
6f1fed9fe91aedbb8c695457d6da28ae,beleza_saude,fast,3
f60289290979b646fe61caa50ee1b3f1,pet_shop,standard,5
0eb0a41e6b1a9ededcb4102af28625fe,esporte_lazer,standard,5
115ddcd2b83359bb06dd6dde700fb33d,relogios_presentes,fast,3
eca1299602d0a75fa60546b5fbd28d07,cama_mesa_banho,bulky,8
47b37d2ccfa8fdc0395971036941bac9,esporte_lazer,standard,5
94b0362cd741746f5ef0d43ef4d16b1b,brinquedos,standard,5
b016e83fc2a89900d779cb964fe867fd,moveis_escritorio,bulky,8
081c75b9982020f01f5672792408d728,instrumentos_musicais,standard,5
a588143cc6230f38d05e6f12db6e4f17,telefonia,fast,3
acfd491b37f7671bf93d9abc2c1ba7af,bebidas,standard,5
7f6a7361266d9b404f05250ef42cdc6d,artes_e_artesanato,standard,5
3114c613f929e41052d2b64661080c44,cama_mesa_banho,bulky,8
5895d82d31799f8d7ad6748c25e76dad,beleza_saude,fast,3
36a5f7874214018b33203105921b523a,brinquedos,standard,5
7e047f26cecb3f6373facac7ded4924c,relogios_presentes,fast,3
d26c076e33054a0063c6fc94c51fc43b,moveis_decoracao,bulky,8
99fc98471ba98d97152de5147e0e1a53,beleza_saude,fast,3
89f2413853ec50a94699c477188e2901,consoles_games,standard,5
3663b949b55f8b8025f32210ab79cfc9,beleza_saude,fast,3
3430c87a970630a0cfdae2dfe4936d82,beleza_saude,fast,3
cf4b7cb0eb6f15f334b92be767c34bdb,cama_mesa_banho,bulky,8
7c60f6fd772cf7cc94b55c621b78c8e5,utilidades_domesticas,standard,5
44b20f5d6219004069d1abcb71428560,brinquedos,standard,5
e55fa3385fa77f6be6a0041c5daf2fb6,unknown,standard,5
df832acdcfc236969ab361d4597e6e0a,flores,standard,5
f0acad80eb7ba5bc5df9257759e12330,eletronicos,fast,3
572c8f79a589e5ab2a0d8eec910deec1,telefonia,fast,3
f43e5eafabf8b91d5bf98e478fe28cff,automotivo,standard,5
dadc329b35c6c0dcbe7c3ddb1923f51a,moveis_decoracao,bulky,8
8137dd2eb10f8393185e4fb57b038373,telefonia,fast,3
0a4105b08aba021f690e79d8b9810885,informatica_acessorios,fast,3
e932edaa6417ab9aba25187f8e6433dd,perfumaria,fast,3
37455a7ce5cca45395e5b3c399e12310,cool_stuff,standard,5
55c424970c57390065af9e2bf5461f11,beleza_saude,fast,3
f6cffce5b4b2b4c67d3e3261a5b63e89,malas_acessorios,standard,5
00a57dfbb049fbaae10763e2cf15f797,informatica_acessorios,fast,3
c4ddf9f60eaf139adc4814d91915f5e9,ferramentas_jardim,bulky,8
0045f5225a96ef46630701167528fdcb,automotivo,standard,5
000576fe39319847cbb9d288c5617fa6,ferramentas_jardim,bulky,8
a31e3f43f9ed2f1d94b0748bc723b899,relogios_presentes,fast,3
84f22866255c63a5269b53fe16d592bc,moveis_decoracao,bulky,8
33461765475580d8fa316d298bfdf86d,beleza_saude,fast,3
7b407def87721a29fc233b7ae9ad6013,perfumaria,fast,3
9c77804d4075e1f321c74f7a62d1d016,perfumaria,fast,3
084644a489ac88b4ca68d2aa3dc91292,livros_interesse_geral,standard,5
b03614607ed7a36258b150150b1e898b,relogios_presentes,fast,3
a60b6d835751f3580629da8d3b00b761,utilidades_domesticas,standard,5
f4894d53b6be36cd0c12a1e648e35758,utilidades_domesticas,standard,5
5c19e256f5972c1dc427a1a1f9940a3d,telefonia,fast,3
b3f179611003f752f8beaacff7c017cd,relogios_presentes,fast,3
f0a5b7c94819c69d12a1c0458ec74756,informatica_acessorios,fast,3
79c886043a847d8d2e58c43a1ec1ebd2,informatica_acessorios,fast,3
471a6da1b73e8e40114d97f64ad384b7,eletronicos,fast,3
c7c6ca7db4f3b52d2fd70aeeb13d8e69,esporte_lazer,standard,5
f01221bdbf37c9c792b4cc3e78dc5dc8,beleza_saude,fast,3
bd78f91afbb1ecbc6124974c5e813043,cama_mesa_banho,bulky,8
6541aed6de52f3a9f2cb99afe498dde4,relogios_presentes,fast,3
5d7c9ec4aa4d83e0b66b73e3ad2d7c06,cama_mesa_banho,bulky,8
66c21fa04706b27438fe03e00ba596f0,pet_shop,standard,5
ae35264f1f3d48dcabac5f8a4044c8fd,beleza_saude,fast,3
a60d308a1328a95a1e34b0c19e1ead05,esporte_lazer,standard,5
fd489d6ff419b1fa8e4912b67adcf438,alimentos,standard,5
a952ed7dbddb794dba8c2e11e39898a0,beleza_saude,fast,3
d33001bff4242b0f9abf0eae4692fe54,perfumaria,fast,3
ebabc8ac474d11be84da632d48790ac2,moveis_decoracao,bulky,8
862fc92ae542a7129c9943703ddac0af,beleza_saude,fast,3
02ed3b96772956405d25c2d35c766c68,papelaria,fast,3
701784c754c8ac2e2a73dbbe7dc3a363,fashion_bolsas_e_acessorios,fast,3
7af8a0c8e4cb2beca3bd2f5e3f4cf340,moveis_decoracao,bulky,8
bfadb548852a3f28f3beba2245ccd552,construcao_ferramentas_construcao,bulky,8
610d01be21a4553d8ae1b2c4000c2703,cool_stuff,standard,5
7bf2864048f28a9341940c5f3b04c857,climatizacao,bulky,8
0e09e160c7532013444616096bc75f89,telefonia,fast,3
29f5dd847b7db645b7ce75cc49ddb612,ferramentas_jardim,bulky,8
fd26a8e314b26ecd3011f9d6ec17e7c2,eletronicos,fast,3
2c1a279890c82005e7d51b4717cc0080,eletronicos,fast,3
4aaae2aa1aaf68062749b93fbe24d6cc,cama_mesa_banho,bulky,8
fbca6c23232528f7e627999990bbc39f,beleza_saude,fast,3
a2c0b600ee987c3536f835e83313d63b,livros_tecnicos,standard,5
eb662529b45921de69ee27ba4baefcac,instrumentos_musicais,standard,5
adf094db594ac7282fe50859f69cdb31,moveis_escritorio,bulky,8
4aee412a7e32769844bd23a9d6e885b7,cool_stuff,standard,5
65035f2d005e9af22156150a3bde53b2,beleza_saude,fast,3
d11a0846ff37738d645b1f4f2537e527,brinquedos,standard,5
46513a6be6229688ac9b3144f995f95a,utilidades_domesticas,standard,5
a6ecc5068e6e585b2dca3e496ba4b277,perfumaria,fast,3
cecbd93dd8b42fc3d99e66b7d39d4348,moveis_decoracao,bulky,8
32d710de2d82d2bd946b276c2314b5d2,beleza_saude,fast,3
0f2eddab2cf0edb934c4086172712081,consoles_games,standard,5
b576609c7e4498a76216cb240c177328,utilidades_domesticas,standard,5
553d40c3dee8e6294b1b393c1499c25c,pet_shop,standard,5
9fe26c640da2c51c4f699a364a195ccd,consoles_games,standard,5
f4867e0c57823e8698f48f86f5356203,telefonia,fast,3
4d6d5d4ddbda3bae532db626873c671b,utilidades_domesticas,standard,5
89dfba99bc6a9836761392161809f4c7,informatica_acessorios,fast,3
b826bfdea5744dfde2f59560ca882533,esporte_lazer,standard,5
fd3d5d5f83a8dc51d0acbca416b5e7b6,moveis_decoracao,bulky,8
7b30aa29f313756594c6bfad78eea84a,cama_mesa_banho,bulky,8
3d34e2eec4245acada65a41a949f2568,moveis_decoracao,bulky,8
73a12daa7a024fd6a3895ffcb1fc99cb,relogios_presentes,fast,3
6ac314f1970b39cf3b7760803caf3c23,cama_mesa_banho,bulky,8
5419867f4aa50888cbd30061ced88b44,esporte_lazer,standard,5
f0c2236da1e0542c3deb61e413ea3f24,pet_shop,standard,5
c9076d0a5b9df9fd2e5e808fff91f425,perfumaria,fast,3
ab6d84885a2b1513ec4035973c08460f,automotivo,standard,5
aeed0a4dc090295564a3915202178173,automotivo,standard,5
d5c93f9528b5b9869e4c761fcde5a834,malas_acessorios,standard,5
0359f367ef22ad541b0bdc484158be09,moveis_cozinha_area_de_servico_jantar_e_jardim,bulky,8
a96994cc8ff50d8980c6f69f62f4bba7,relogios_presentes,fast,3
f11d5bb456a331aa3df2a83c1bd4af85,telefonia,fast,3
632b475328739ec1fe116b5043c908f3,eletronicos,fast,3
f1212e6a9a3c4bb982fa155936732fc4,beleza_saude,fast,3
421cb85104521fab3df800fa355c6402,utilidades_domesticas,standard,5
6d3c3a50a1334e596c7d23901c33a8c7,cama_mesa_banho,bulky,8
12cfdcaedc49d1cfce950e3c9846dacf,informatica_acessorios,fast,3
397c0e626cd53023d629b5053d222ce4,fashion_roupa_masculina,fast,3
ca615b622988ea312e47ce9773bfc5af,eletrodomesticos_2,bulky,8
2fbafc474dc8983392c734514f793616,automotivo,standard,5
87ccc531f16677e594f700b09caddc61,informatica_acessorios,fast,3
58b2ca9b8b218fc08e5f37b778393005,construcao_ferramentas_construcao,bulky,8
f2d45d510df2224a3cac856602af7486,cama_mesa_banho,bulky,8
ef0353c6dc954fded9b6e979e89fe9ac,automotivo,standard,5
90b6cdda02bbf9ef9a404d36e11a8268,moveis_decoracao,bulky,8
5989369fa081195d8762312fad7d588d,ferramentas_jardim,bulky,8
fbee5a46914dbe7cb94572cb5557dd4e,moveis_decoracao,bulky,8
53065082f5bfbc7a503dfb55ed57310a,esporte_lazer,standard,5
fbc58b983315a34a3c81dd19b003dffa,construcao_ferramentas_construcao,bulky,8
6f7aa3f0f22df0023e8827efb731157a,moveis_decoracao,bulky,8
fac55a13559083574f22e40e7918420d,eletroportateis,standard,5
4deced9fc8e2ffea24dc10f87f6fafd9,construcao_ferramentas_iluminacao,bulky,8
c524e7bd2510f74fed9e94b894472306,relogios_presentes,fast,3
2143f0dfdbb1c47ab7c75c9c097e0173,perfumaria,fast,3
dc4cfa94b80bd43118f48eea2ddc0151,unknown,standard,5
5f894487d02d8bb83733db91af8ce4f0,relogios_presentes,fast,3
fab4815807a6e4f6e958e70eda5608bd,esporte_lazer,standard,5
d44e4f353925550e6ac4d8442f956d0b,utilidades_domesticas,standard,5
e26876a331df3a4dd9cccbc11faa25f9,brinquedos,standard,5
0db6ccc5c835057ef7f585066ec9f7ca,informatica_acessorios,fast,3
a80574415edf9f5612a5a6d5f8cc0bbe,esporte_lazer,standard,5
cf5c8d9f52807cb2d2f0a0ff54c478da,utilidades_domesticas,standard,5
53c0c863b0a9d78fbb5c355a137366dd,beleza_saude,fast,3
4ce107a3b477e3d4db1f121d74e63133,cool_stuff,standard,5
323cba2726573e077f021f421d143899,cama_mesa_banho,bulky,8
076dc4ca874b482e0fed6263b1ff1b5f,telefonia_fixa,fast,3
13ea512ec6905271a81b450e551b62a8,brinquedos,standard,5
4a91ab50eb21ac9d39b0a581487fb252,bebes,standard,5
05e6d57ea1f64b4e9a0b37c669515cfc,brinquedos,standard,5
6f4f0d429c1e1ad2cf84924fe07ffd71,cama_mesa_banho,bulky,8
4fe8bf212087b2b27d2d5ca8bc866a74,beleza_saude,fast,3
1fb40f920a832437e543e136c7a8b050,esporte_lazer,standard,5
52334e03e9dc25babfc8207b509b2acc,brinquedos,standard,5
4faf8ab696c7c0a09160d089d1e5a497,relogios_presentes,fast,3
0c2c69625643d98afb22fc2e8dea27ba,utilidades_domesticas,standard,5
a3a0548064c8724d07f841bbb1e256f1,perfumaria,fast,3
696d4e01a87ead29fa5f8066ed27d4f1,utilidades_domesticas,standard,5
f719f5e18ea61d821edd4a1c8d191b05,moveis_decoracao,bulky,8
4f88a7f264d48920c4f0762d160212ca,pet_shop,standard,5
b7d49ac93afe42c4d1c6db6c1301b6d5,ferramentas_jardim,bulky,8
b9d1db9d3e9608b2d37f962aaef45e03,moveis_escritorio,bulky,8
a3a579880b2150c79c81e0c5b75beb79,beleza_saude,fast,3
3e4c4bd83f745236e4f9380b225088d5,relogios_presentes,fast,3
85daf7307b6fe2f3ed3cb569633b9f9a,construcao_ferramentas_ferramentas,bulky,8
2b6bf03cc135cbab42df6a1c435d9319,relogios_presentes,fast,3
f16daf0b2c8f62c13982bba10f575145,ferramentas_jardim,bulky,8
77fbc4cdd3be2594cbb02bac5e3ce914,utilidades_domesticas,standard,5
fb9a9bc9654c16364f348fb2309b1214,utilidades_domesticas,standard,5
2e7a373242af9032c112f07cf0235ee8,instrumentos_musicais,standard,5
fb1b43869922a4c4faadf387772149ed,informatica_acessorios,fast,3
e0657085c2b6297a32f39efa200cdf72,eletronicos,fast,3
1c0b41996d287cfa89739affd2df8033,automotivo,standard,5
b7c32368213b1b75d2c42299f97dd088,bebes,standard,5
de3bee1ce2ff36750efc09a389ea029e,informatica_acessorios,fast,3
d05843f19339db42477d8855fa69026d,cama_mesa_banho,bulky,8
f7a398b95f66e7c87f14092ce7310927,esporte_lazer,standard,5
cdd732749e9346c0ad3217aaf6ebd2e3,eletronicos,fast,3
47aa0308326d0c781ffa998ee36dc409,telefonia,fast,3
a48ee55f767e23ac20a70709cc399915,fashion_bolsas_e_acessorios,fast,3
f38a6dc0f541c9dff3f0c72009f2976d,automotivo,standard,5
337d06bdab986563a27e4f5c1885e887,esporte_lazer,standard,5
055cf2a6f9343f99acdb5e8f70e49bd8,consoles_games,standard,5
3475576ebe7b1d8daf3201dd20dbc98d,moveis_decoracao,bulky,8
1255820c3de35d95c502602125ac42b4,cama_mesa_banho,bulky,8
da9db8fdc694f5fb8a42e407bbf0a71b,moveis_decoracao,bulky,8
73eadd2f34b77806e8edd031b0bc427a,esporte_lazer,standard,5
ad18be9bebe6d2b6b02b38f8da9e08d3,brinquedos,standard,5
3010bb1af2af6f8743b4eb307633d044,relogios_presentes,fast,3
272cd23bc43dd9d5716b56378b446c8b,esporte_lazer,standard,5
3d7e1993e42f9030f3ef7129e930bb56,brinquedos,standard,5
08db644c231a8d55a618af8c9f1280f0,cama_mesa_banho,bulky,8
0d898acc80d3c7a150bd832ac4050c81,esporte_lazer,standard,5
8f35c9d6cb15b3bc14a4a88374c6d3d6,cama_mesa_banho,bulky,8
5b663e8f6d7d1dd5c03c9fb203cb50ff,beleza_saude,fast,3
ee305cf301da8441d91ae8a06d8a9ecc,automotivo,standard,5
74cb79919088f7872ff765118bf25de4,informatica_acessorios,fast,3
0a84606bdb8331708400882d2e921524,bebidas,standard,5
b74509f6609c9c346bffc8f3be013197,cama_mesa_banho,bulky,8
052b00d65560313221c5692cdb22fcb3,moveis_escritorio,bulky,8
77e6a10b9f7d2c7a06295e3098afac8c,cama_mesa_banho,bulky,8
7384cdc62fcd832cd6c6026440c42821,beleza_saude,fast,3
d43b5b8cc6cffeba0059ea1ee6528652,construcao_ferramentas_seguranca,bulky,8
3f2b4c236891942b9cb9f73c490a47b8,cama_mesa_banho,bulky,8
80c74a42dcbd6a54b9a563012dc17eca,utilidades_domesticas,standard,5
863a4a0cdd7648886a2e6a5c69df2c64,papelaria,fast,3
e7edc87c7e9b1ae5ef04110fba7debf1,beleza_saude,fast,3
46598fe507ad05a579c6109096a93e33,automotivo,standard,5
ea7895cb0e61c16f3121758d67031529,moveis_decoracao,bulky,8
8adf9a2797120df1f8a03e9407313a9d,moveis_decoracao,bulky,8
23c8185c60bb06f217a2437ffc73e45f,beleza_saude,fast,3
43050a51a257b17d51295e07650cb654,relogios_presentes,fast,3
4edf2392a7d2397850d5c53a1df11921,utilidades_domesticas,standard,5
b00bb5cc3213f8b0ea13efd866f4e020,unknown,standard,5
a4e16b2bbdbf7c2243d008dc4b9e46bf,eletrodomesticos,bulky,8
d7b1b205f635a07e904e5c4069b6859d,eletrodomesticos,bulky,8
ed273cdf7e2668c17d6cb199ad52d7c4,telefonia,fast,3
808b7fff91e537a5df90717957ee5bb1,artigos_de_natal,standard,5
ee343d7247239b219a20b4cb63cee65d,informatica_acessorios,fast,3
87e0d0f94adbd22ba23b476c9b071bd0,informatica_acessorios,fast,3
b523ce1995c46d7ad970da56cbf867e1,telefonia,fast,3
8ca4b77b042042e7388a0df85b37ebeb,cama_mesa_banho,bulky,8
890c646ac2f95965fe8b02b81cfcdc5b,fashion_bolsas_e_acessorios,fast,3
d2421ba8e68d2ecb6f32d08202ba292e,informatica_acessorios,fast,3
1a48f3d99685123b98d34bcb7337810f,beleza_saude,fast,3
e9e50d9850f15582d9f237afa91748c7,brinquedos,standard,5
a37057df33d7a542cf514f9cbe7a311d,artes,standard,5
b2377b1954ac905f64a3797f58fc36d9,informatica_acessorios,fast,3
70669aed7ddba4c10b2243a0634069f5,beleza_saude,fast,3
d0b7e763d0e6a967ce3eab75dd63f912,relogios_presentes,fast,3
180111fe748ab1e9a6bd88e0cf809f32,beleza_saude,fast,3
8c852623da2a9eea1c1aab41baa78a43,brinquedos,standard,5
0ca9a58f008bf2603e4b02b0813996e3,informatica_acessorios,fast,3
b3f8f9990d57ac78665ba9cdd480a633,informatica_acessorios,fast,3
0292fb46a5e22715459cb9a7b96e7aae,esporte_lazer,standard,5
f4d3885e12fd29bbafcfd279895c05c0,informatica_acessorios,fast,3
cb38a96792763020d1c6a3f5e3073026,brinquedos,standard,5
7e7a64032ec6e6d07ad648bcd4a2c22c,cool_stuff,standard,5
181ba9a81073ea2d653d9a7338f4cf98,esporte_lazer,standard,5
5a55092d69cc833177808899f5cc51e6,fashion_bolsas_e_acessorios,fast,3
50464b5c4c37ca488dd7857dbaff4840,relogios_presentes,fast,3
f975710202a96794f2b466c4dbea49e0,papelaria,fast,3
c14d2e12b876b00738f6c4ae6329e1dc,informatica_acessorios,fast,3
214cc0f5b3a0461874dbbc915258bb54,relogios_presentes,fast,3
0fb9645c128ac84788798f0129496ca7,unknown,standard,5
55cae94920fc56b51f65ea17a94348e5,ferramentas_jardim,bulky,8
13a8db555fde78dd0b116b01b6515617,consoles_games,standard,5
37ee401157a3a0b28c9c6d0ed8c3b24b,telefonia,fast,3
0aee3a9d7c585888c61c307c40df0c0b,relogios_presentes,fast,3
8e7a8c0e6808a8c5a9b1410751ddbe3c,beleza_saude,fast,3
b0a53313f05c1fb7b57eba8c55f35035,informatica_acessorios,fast,3
ae8e6884dc60226ca8e43dfe17895255,automotivo,standard,5
f2dca318c079a2926e6162e12d08ca31,utilidades_domesticas,standard,5
5d971e980c1ac22c7eea39b173d48679,bebes,standard,5
476e559ce686af69d6051a5d973c3971,cama_mesa_banho,bulky,8
9ba2e8784e3e43f617fd0faa356d309d,cama_mesa_banho,bulky,8
d7f0913acbeab2d90a27f737d85a2d7a,ferramentas_jardim,bulky,8
9dbceabb8ca1d10023c837a1b30f852d,bebes,standard,5
2a35865127abce2cb704864522b9710c,moveis_decoracao,bulky,8
9d83685f52030d78be6112d861500ccf,utilidades_domesticas,standard,5
82e4be23c247d0fe56f0fb757a26ccd4,eletrodomesticos,bulky,8
5ca64dbf0d6d6aec2ad73e74b918de04,brinquedos,standard,5
809d874fcf0f3327664fd7eefe923676,construcao_ferramentas_construcao,bulky,8
7704b08260c0c712a094d67e7320688c,relogios_presentes,fast,3
a559cc2d2bc89f9eac193ae83969579e,beleza_saude,fast,3
e4dfdab4dc28a8727655a0f0a19224b2,relogios_presentes,fast,3
266a1f6959fbb6cd5b50201b10a0d46f,eletronicos,fast,3
507a6db9c4fdc782cddab2d468782a97,cama_mesa_banho,bulky,8
7792343581cd5fc0e1956c59b543afc8,cama_mesa_banho,bulky,8
e6df4c16c39fc27fe106ce027883a408,bebes,standard,5
84eb86f5f4ba017cd1644c27f6140424,telefonia,fast,3
cca5b95a50a377212a9e834f2616c9ce,construcao_ferramentas_construcao,bulky,8
545e4aeec01e2675dd302bbd4c5cd606,telefonia,fast,3
417e44a3df3ce085aeafc1976354af8e,informatica_acessorios,fast,3
0bafeaa6d78ca1e9b198fe9a6d645306,esporte_lazer,standard,5
3e65d8271b054ca287c93d4b56c55386,relogios_presentes,fast,3
010ef5b0279d7512e7343cb775e423c0,automotivo,standard,5
7ea599036acba8c4d180c9e2bedc6e9f,cama_mesa_banho,bulky,8
d45f0fa94e18d02dd78bde9483dda1a3,beleza_saude,fast,3
eb95d20e65f92b47748faa2b93841536,cama_mesa_banho,bulky,8
53e1d3495e1dfc693b4ed16c06b15877,relogios_presentes,fast,3
fb4c1eeef06c08acb4e63c9091ab5c6b,papelaria,fast,3
7b69c36bb030670f6cdf3f18ef627824,telefonia,fast,3
d315aaded4fc920d8a98afbc7e9fb8e3,cama_mesa_banho,bulky,8
801c9ccd75e8e357c127931aea53345f,telefonia,fast,3
59c85bd55f3914b2f9b2d5a4d1309b51,cama_mesa_banho,bulky,8
160420ae694e387c891a4443edb1466d,esporte_lazer,standard,5
e434f79ea884de16e5a8bf32afee5333,informatica_acessorios,fast,3
b35ba23bb1c421765752e07fc9a4e891,utilidades_domesticas,standard,5
255384e909a649f030d466c74684ed80,automotivo,standard,5
5115750c51f268f7427daf3657d1a699,papelaria,fast,3
dd26c70e6896e3faa053b43b35ba8330,utilidades_domesticas,standard,5
15a5c3e66605b949f4fc77d747f8003d,utilidades_domesticas,standard,5
75f19ffdc366b3e66a822a7fafa0db05,perfumaria,fast,3
46a679ffe9f1dfbb33d7e6795a2ed65e,eletronicos,fast,3
3eee7c93497d482e7a3c335e325ea0ec,esporte_lazer,standard,5
416c0517339b4d34deb72cb7adfd908e,moveis_decoracao,bulky,8
ae51ca5d283359defc7f5ff6f471f1dc,ferramentas_jardim,bulky,8
e0fabe7fe363430bd4783fcc13c39c11,beleza_saude,fast,3
